"run 2, alpha = .06",BRAF,NRAS,TP53,CDKN2A,C15orf23,STK19,OXA1L,ANKRD20A4,RPS27,PTEN,RAC1,TMEM216,ACSM2B,BAGE,LUZP2,SLC38A4,IDH1,PRB2,LCE1B,MRPS31,NOTCH2NL,C8A,HIST1H2AA,NRK,GRXCR1,RUNX1T1,TAF1A,RQCD1,PRB1,NAP1L2,MUM1L1,USP17L2,PRIM2,CDH9,PPP6C,VEGFC,RBM11,FUT9,HBD,NMS,TRAT1,TRIM58,MPP7,CTAGE6P,OR8D4,EMG1,ZNF99,SERPINB3,SPOCK3,HHLA2,CDK4,KLHL4,FRG2B,ELF5,ZNF98,GML,PDE1A,AREG,DDX3X,DMC1,PRB4,DEFB119,OR51S1,SNAP91,AGXT2,RERG,SPAG16,SPRR2G,STARD6,TMCO5A,CRB1,PARM1,DEFB118,LIN7A,ZMAT4,DEFB114,GRXCR2,VSNL1,UGT2A1,PSG4,ACD,POTEG,GK2,ZNF679,FABP2,MKX,TBC1D3B,DACH1,POTEM,HBG1,DEFB112,C3orf71,GNAI2,NDUFB9,HNF4G,MEOX2,EIF3D,PRSS48,TFEC,WDR12,TPTE2,FOLH1B,CLEC4E,UNC119B,KIAA1257,METTL7B,ARL16,HLA-DRA,NR1H4,TTN,OPN5,FAM19A1,RPAP1,CXCR2,CCK,CLEC14A,CERKL,SPANXN5,DPPA2,OR4N2,DAAM2,GZMA,SLC10A2,C4orf22,CSN3,MAP2K1,CLVS2,OR4N4,ABRA,MS4A2,CCDC28A,HSD11B1,OR52J3,LACRT,SSBP2,NMNAT3,PRR23B,ELMOD1,CYLC2,C1QTNF9,CADM2,TNP1,DCDC1,ACTC1,WDR65,ADAMTS2,SOX7,RBM46,PCDHB8,MNDA,MC2R,FGF16,CLCC1,C9,RAPGEF5,TCEB3C,CCDC54,QSOX2,SCGB1C1,TSPAN12,ELOVL4,CTNNB1,DSC3,PHGDH,IL5RA,RPGRIP1,GABRG1,SIGLEC14,KRT26,DEFB116,CPXCR1,XIRP2,THEMIS,LONRF2,PDHA2,DEFB110,UGT1A1,DGAT2L6,MYL2,RBM22,C2orf65,HRNR,ARID2,CCR2,DEFA4,AKAP11,GPR141,LRRC3B,ZNF454,SGCG,N4BP2,SDPR,NBPF7,NCR2,GPR20,CER1,APCS,EDN1,OR4M2,MYCL1,OR10G7,EIF1AX,SPINK13,TNFSF18,ZFX,C17orf67,GLRB,ACBD7,LRRC37A3,RGS18,DLGAP4,TACR3,GPR98,MUCL1,DYNLRB2,CDC20B,COPG2,COX7B2,FASLG,CCDC102B,SULT1E1,SPRR2D,MRPL54,SIRPB1,PRDM13,LIPE,TAS2R9,IGLL5,DSPP,SPRY3,PROS1,CNTN5,ZFP106,CLDN4,GCN1L1,LOC728819,RC3H2,TRHDE,UBE2J2,SLC14A1,ATF5,MUC7,PDCL2,APOB,ACMSD,FAM58A,ZNF711,RSPH6A,KEL,PDGFC,PRRG3,C16orf78,CD2,LRCH2,KRTAP17-1,SNCAIP,SETD1A,PENK,PHC2,CT62,WNT5A,KRTAP4-8,TREML4,DEFB121,IFT52,TAF7L,CPA3,C12orf43,SULT1B1,CRH,TLL1,KIAA1644,SIGLEC7,VPREB1,OR4F6,GPR65,C1orf51,CEACAM6,FAM65C,GRIN3A,DYDC1,KLHDC8A,COL5A2,CD86,NEU4,MAN1A1,GNG2,HS3ST4,MYH8,TAAR6,MCAM,KIR3DL2,ANXA10,CYP21A2,MT4,LECT2,SULT1C3,TANC2,FAM131B,FBXL6,C12orf76,UGT2B7,CLEC17A,PRKAA2,ZNF320,MYPOP,SLC30A10,NEUROD1,KRT78,CRHBP,CCNE1,DUSP22,CD300E,PRB3,COL4A4,OR5J2,CD96,KDM4B,ZNF716,GLIPR1L2,NKAIN3,PTPN22,DEFB115,ATP5F1,TRIM61,GPC5,HORMAD2,C19orf18,KRT77,TULP2,PEX5L,TMEM178,RNF217,C12orf59,REG3A,C12orf54,LOC649330,SPDYE4,LILRB4,TMPRSS11B,C12orf77,PCDP1,REG1B,FER1L6,HGF,CELSR2,EPPK1,STXBP5L,CCDC92,REG4,OR5H2,CABP5,C7orf34,ROPN1L,DSG3,TENC1,NECAB1,GAGE10,RGPD3,RBMS1,KHDC1,NOP10,FHL1,CRCT1,GAS2,GALNTL5,MOG,FAM155A,OR5H14,DMBX1,FAM53C,RP1,FRG1,RALGPS2,SELP,LIPH,STARD4,ALDH1A1,VPS13C,ATG2B,DHRS9,KCNJ9,AVPR1A,TMEM14B,LANCL1,HOXB6,GCG,C11orf24,FGF12,TNFRSF8,ADH1A,IGHMBP2,CLEC2B,OR10AG1,C18orf26,HTN1,CLCN3,MAP3K11,SERPINA10
DEFB118,0.578574191,0.510249786,0.502981331,0.502310431,0.498279279,0.50375476,0.503212358,0.491799612,0.499505314,0.50288297,0.498546076,0.504698625,0.496827083,0.514073433,0.494155725,0.49312869,0.50260838,0.503525321,0.501203215,0.495372145,0.500727445,0.497430189,0.494119463,0.492357581,0.498145468,0.498305931,0.505110132,0.496912447,0.507118318,0.497480532,0.501051147,0.49334536,0.502748663,0.498645396,0.498694662,0.497551049,0.497065275,0.497889641,0.502342164,0.497176552,0.497665006,0.488859027,0.495467063,0.495594629,0.497296964,0.4949284,0.508010929,0.497081981,0.497459998,0.496010408,0.49839284,0.492169251,0.4980857,0.496246762,0.501970796,0.497546024,0.496275383,0.498383832,0.490275157,0.489497555,0.494444964,0.498413185,0.497969064,0.492564015,0.488749928,0.49792973,0.494245598,0.498385318,0.497849672,0.498426552,0.499491742,0.498262991,0.498074528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LIN7A,0.577481138,0.508560404,0.501790698,0.501092251,0.497050087,0.502550289,0.50201808,0.48807222,0.498284639,0.501672356,0.497325297,0.503435009,0.495601451,0.512861174,0.492991528,0.492322277,0.501427115,0.502467597,0.499973416,0.494539865,0.499515513,0.496226247,0.492887525,0.491022823,0.496922254,0.497403214,0.503890713,0.495706554,0.505887802,0.496272861,0.49984472,0.492183542,0.501552134,0.497119173,0.497856129,0.496313378,0.495855469,0.496594785,0.501076811,0.496284707,0.496932701,0.493721877,0.490955114,0.494410049,0.496346269,0.493780605,0.506841956,0.495949986,0.496266922,0.495198535,0.497170372,0.491025452,0.49686488,0.495045339,0.500783697,0.496325654,0.495127786,0.49716118,0.489151379,0.495084212,0.493272225,0.497190448,0.496752925,0.491681923,0.487818225,0.496707051,0.493085416,0.497156555,0.496627176,0.4971362,0.498539326,0.497043221,0.495385796,0.496706838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZMAT4,0.578712052,0.513258115,0.504232893,0.503489874,0.499526129,0.504991694,0.504431073,0.49328369,0.500766359,0.504100873,0.499810479,0.50590879,0.498072689,0.515283499,0.495369717,0.494713647,0.503823524,0.504928009,0.502460105,0.496972789,0.50195014,0.498682549,0.495343609,0.493269904,0.499407007,0.499592144,0.506339927,0.498161795,0.508228414,0.498732926,0.50228175,0.494559895,0.50396828,0.499499425,0.500359935,0.49877471,0.498500199,0.49904189,0.503558782,0.498792262,0.499350607,0.496180534,0.496600702,0.496833626,0.498817058,0.496121529,0.509199782,0.498290799,0.498707583,0.497215113,0.50183191,0.493393122,0.499355902,0.497515171,0.503208103,0.498802994,0.497483606,0.499648821,0.491451293,0.497598592,0.495663217,0.499677142,0.49924473,0.494035937,0.490135773,0.499189368,0.495459978,0.499684525,0.499109677,0.499679706,0.500709861,0.499521791,0.497840668,0.496623649,0.49946693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEFB114,0.579876238,0.511011835,0.504397858,0.503470334,0.499493494,0.504975447,0.50441624,0.49323118,0.500740333,0.504063934,0.499780196,0.505897689,0.498026953,0.51529798,0.4953238,0.494645498,0.503800676,0.504910858,0.502438334,0.496932298,0.501921837,0.498644978,0.495299353,0.493201271,0.499374612,0.499531961,0.506327299,0.498126002,0.508203872,0.498696249,0.502257445,0.494512369,0.503946855,0.499463883,0.500307073,0.49873956,0.498789296,0.49900731,0.503540276,0.498727484,0.499306395,0.496136451,0.496557641,0.496790199,0.498782902,0.496079111,0.509192142,0.498253873,0.498672703,0.494882283,0.499621495,0.491376584,0.499312315,0.497452397,0.503170191,0.498769965,0.497443053,0.499617607,0.49138684,0.497534985,0.495620155,0.49964751,0.499187681,0.493984392,0.490074297,0.499156872,0.495413478,0.499620363,0.499076843,0.49964833,0.500679859,0.499489115,0.49780434,0.496580233,0.499331751,0.499431005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GRXCR2,0.573170842,0.503896952,0.497157248,0.497947141,0.492742509,0.497843321,0.497380785,0.486478214,0.493540733,0.497906924,0.492579174,0.498689216,0.49101172,0.508147505,0.488494379,0.488180902,0.496826491,0.497741627,0.495233461,0.489926879,0.494902562,0.491543513,0.488409102,0.486716014,0.492200312,0.492367898,0.499212769,0.491040304,0.50137395,0.491593155,0.49522925,0.487687122,0.49693865,0.492680601,0.493194383,0.49157436,0.491184424,0.491865792,0.496334153,0.491590292,0.492338545,0.489068048,0.489644288,0.489796094,0.491654365,0.489350019,0.502246305,0.491398804,0.491588096,0.490363132,0.492449221,0.486607589,0.492085363,0.490411925,0.496154653,0.491628813,0.490608583,0.492417877,0.484874117,0.490487683,0.488750541,0.492447419,0.492035301,0.487148456,0.483544105,0.491996013,0.488579083,0.492419716,0.491915352,0.492453171,0.493659777,0.492330778,0.490752859,0.489602145,0.491931016,0.491877121,0.49152238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
VSNL1,0.579882061,0.511362812,0.504589137,0.503870673,0.499899633,0.505386781,0.504818844,0.493609157,0.501148431,0.504347682,0.500188736,0.506312383,0.498379141,0.515719072,0.49570799,0.495028819,0.504170477,0.505325368,0.502848778,0.497327543,0.502325712,0.499049016,0.495685398,0.493370729,0.499781472,0.49993966,0.506623955,0.498526154,0.508602823,0.499066428,0.502631956,0.494894842,0.504353433,0.499853338,0.500714344,0.49910808,0.498682756,0.499408928,0.503952605,0.499130871,0.499702141,0.496481133,0.496949026,0.497186676,0.499186491,0.496458029,0.509507508,0.498642431,0.499073954,0.497530973,0.500028587,0.493700018,0.499718681,0.497810478,0.503543633,0.499173213,0.497800071,0.500026049,0.491708929,0.49793345,0.495880663,0.50005411,0.499594249,0.494337867,0.49043669,0.49956223,0.495798879,0.500026713,0.499482225,0.499999153,0.500860982,0.499857636,0.498202508,0.496915608,0.499466272,0.499434544,0.49224603,0.499883125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UGT2A1,0.577108294,0.507274643,0.500544855,0.499810945,0.495887081,0.501231696,0.50072205,0.489599971,0.496983377,0.500269756,0.496079395,0.502098328,0.494408971,0.51147539,0.491805526,0.491159319,0.49980948,0.50114955,0.498662301,0.493113273,0.494401921,0.494394323,0.49174089,0.48922713,0.495702458,0.495003093,0.502587242,0.494448032,0.504709696,0.495050127,0.49859886,0.490327787,0.500270444,0.495349363,0.49636936,0.495051489,0.493590035,0.495327432,0.499758969,0.495066491,0.495400602,0.492551437,0.493066189,0.492718138,0.495077492,0.483015399,0.505597835,0.498244796,0.494741715,0.493357854,0.49588883,0.48994412,0.495648517,0.493802637,0.499508669,0.495053228,0.493113271,0.495871345,0.480772163,0.49389704,0.491703468,0.495893413,0.494298938,0.490370038,0.485973056,0.495435372,0.491900473,0.495862972,0.495349614,0.495901551,0.497103686,0.495807516,0.493812406,0.492999892,0.495351941,0.495303527,0.488468038,0.495690082,0.495268724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSG4,0.587007688,0.519444456,0.51264169,0.512301998,0.508799239,0.513487594,0.536277555,0.502303202,0.509663674,0.512326444,0.508800787,0.514366957,0.506987574,0.523001482,0.505281494,0.503934494,0.512220548,0.513507242,0.511259702,0.505978796,0.510562393,0.507657029,0.504311824,0.501950931,0.508405444,0.508543575,0.514656116,0.507161539,0.516102371,0.50775325,0.51103533,0.5035928,0.512410005,0.508267391,0.509326132,0.50774067,0.507315304,0.5079746,0.512260844,0.507764012,0.508096616,0.505202929,0.50638186,0.505842328,0.507502855,0.50485595,0.516285632,0.507003321,0.507679048,0.505433899,0.508623817,0.502264004,0.508165584,0.506496323,0.511677012,0.507811846,0.506240819,0.508646627,0.500345441,0.50654432,0.504611492,0.50868511,0.508217476,0.503099953,0.499125007,0.508181538,0.504391468,0.508670226,0.508120112,0.508675812,0.509532325,0.508523259,0.5072087,0.505601005,0.508066915,0.508063357,0.501278661,0.508474076,0.503824723,0.509396466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACD,0.57589827,0.507530765,0.497022511,0.499996749,0.49521299,0.501438356,0.500911982,0.489869797,0.497145794,0.500837749,0.496188889,0.502239438,0.494400904,0.511774909,0.49192496,0.491257056,0.500350841,0.501372065,0.498845795,0.493443032,0.498307814,0.495128402,0.491865072,0.488067813,0.495859658,0.495961426,0.502792619,0.494593474,0.504889836,0.495161857,0.498750729,0.491272666,0.50041165,0.496089265,0.496741783,0.495151477,0.494008688,0.495510031,0.499949248,0.495168053,0.495838164,0.492654123,0.493117277,0.493315211,0.495230713,0.492730969,0.505713964,0.49327109,0.49515323,0.490385257,0.496047309,0.489443109,0.495897782,0.493943862,0.496927624,0.49520736,0.494004378,0.496027434,0.487596815,0.494025018,0.492197373,0.496053528,0.495625514,0.487858192,0.486822103,0.495585948,0.492016709,0.496025643,0.495505724,0.496014358,0.497124696,0.495916923,0.494281391,0.493066752,0.495507638,0.49546099,0.488562466,0.49580425,0.49195963,0.50452426,0.495451431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
POTEG,0.579012875,0.509103105,0.503141897,0.502441733,0.498553497,0.503905204,0.503411269,0.492261785,0.499670324,0.503927035,0.4987209,0.504805543,0.49701424,0.51036749,0.494336365,0.493642154,0.501857486,0.503680825,0.501355976,0.495937669,0.500891219,0.498419044,0.494292554,0.49178502,0.498312624,0.498320913,0.50525759,0.497079433,0.507258429,0.497652354,0.501234161,0.493522702,0.502954042,0.498455708,0.498404438,0.49865176,0.497236003,0.497961331,0.502456261,0.497669683,0.498277754,0.493242261,0.49493343,0.495774981,0.497443169,0.494916654,0.506399151,0.495233926,0.49769192,0.496181883,0.498557767,0.492345703,0.498254284,0.496418184,0.502131045,0.497710121,0.495616127,0.498560766,0.490461695,0.496505708,0.49461549,0.498589986,0.49813128,0.493690135,0.489228077,0.498094345,0.494508601,0.49854566,0.49798867,0.498580053,0.499651759,0.498436379,0.496760849,0.495567479,0.498005635,0.497966907,0.490917965,0.498366888,0.494344276,0.505139871,0.494460629,0.498236697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GK2,0.577687335,0.509346864,0.497407532,0.502968184,0.497830857,0.503288493,0.502107912,0.491703157,0.499170616,0.503586551,0.498099083,0.504178158,0.496411959,0.513635769,0.493754212,0.493101164,0.502251451,0.503270031,0.500738587,0.495323931,0.497770951,0.497007981,0.49372201,0.490988725,0.497676328,0.497940063,0.506388782,0.496455615,0.506582273,0.498170964,0.49918056,0.493194136,0.502286204,0.497913864,0.497898881,0.495644567,0.496640373,0.497556973,0.502120438,0.494734256,0.496932041,0.494551006,0.494959249,0.49519521,0.497367097,0.494539689,0.507221427,0.496691314,0.497045482,0.49155464,0.497952095,0.491169774,0.497451413,0.495827735,0.500826983,0.497108274,0.495895605,0.497939123,0.489963819,0.495910886,0.49404646,0.49794492,0.497529494,0.49246966,0.488613574,0.497489985,0.492642835,0.497935825,0.49741063,0.49806331,0.499088566,0.497825155,0.496168232,0.495003395,0.497404655,0.497362824,0.490325279,0.497759337,0.493770877,0.506321431,0.490779969,0.495959603,0.497559984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZNF679,0.578403148,0.510647949,0.502871635,0.50213158,0.498061811,0.503266671,0.502681208,0.49181557,0.499193192,0.502578634,0.498245726,0.504330819,0.497980362,0.51371736,0.493883477,0.492013613,0.50243337,0.503387154,0.500921755,0.495451664,0.500424848,0.496823879,0.493844472,0.491800484,0.497839686,0.49800822,0.504785785,0.496615381,0.506804513,0.497028514,0.500448335,0.493073904,0.502554055,0.49812219,0.49992865,0.497383665,0.496184474,0.497661081,0.501982366,0.49657595,0.497829091,0.494683587,0.495032438,0.495311374,0.497260291,0.494656811,0.507573581,0.498372211,0.497166757,0.495740929,0.497846599,0.492182033,0.497789395,0.495954707,0.501664121,0.49723466,0.491485998,0.498075309,0.490037922,0.496036939,0.493800724,0.498102515,0.497432249,0.491967963,0.488792199,0.497624808,0.493989149,0.498077558,0.497460517,0.498107803,0.499137138,0.497727719,0.496304352,0.495105984,0.497546704,0.497499001,0.490483619,0.497895423,0.493866609,0.506507028,0.494005633,0.496577058,0.4958833,0.497726594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABP2,0.581243732,0.511870068,0.505048897,0.504332793,0.500397485,0.505849956,0.505279442,0.494114228,0.501643282,0.504622379,0.500688513,0.506776534,0.498920436,0.516127259,0.497693442,0.495530244,0.50466243,0.505790851,0.503333463,0.497830275,0.502798553,0.499547117,0.496190434,0.493430159,0.500281955,0.500437005,0.506900793,0.499027979,0.509097666,0.499598494,0.503167188,0.495398628,0.504850431,0.500355558,0.501263967,0.499641616,0.499183921,0.499904567,0.504430455,0.499633154,0.500187931,0.497031547,0.498727642,0.49768778,0.499687246,0.496945464,0.510791806,0.499137572,0.499583477,0.498007335,0.500527311,0.494237358,0.500218415,0.498352318,0.504909387,0.499675661,0.498316629,0.500526813,0.492257605,0.497677994,0.496190747,0.500555826,0.50009365,0.494098709,0.490944385,0.500063436,0.496296977,0.500528731,0.499983908,0.500556854,0.501566727,0.500394117,0.498705257,0.49749198,0.499965773,0.499936703,0.492799914,0.500343319,0.496188765,0.510280197,0.496352832,0.498865738,0.499184979,0.498395284,0.500436317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MKX,0.578390409,0.509616969,0.501663009,0.502096769,0.498081183,0.503574988,0.503030627,0.491898097,0.499319042,0.50263012,0.4984117,0.504478109,0.496657636,0.513902255,0.493975578,0.493314455,0.502412505,0.503503645,0.501014641,0.495464884,0.499716301,0.497172135,0.493934486,0.491913315,0.497974501,0.498119284,0.504933043,0.496724992,0.506872678,0.496166487,0.499822791,0.493162973,0.502568578,0.498129675,0.498944942,0.497278822,0.496879245,0.497610105,0.502118856,0.497374346,0.497932392,0.494103088,0.495195278,0.49541364,0.497373632,0.494750758,0.507287633,0.496903831,0.497274003,0.495888361,0.498204316,0.49199538,0.497896935,0.496027881,0.50177019,0.497355736,0.496060108,0.498193669,0.490100675,0.49611062,0.494325175,0.498220904,0.497824646,0.49263722,0.488782374,0.497740128,0.494040309,0.498192841,0.49766004,0.498225935,0.499306366,0.498092645,0.49640578,0.495203288,0.497652192,0.49761329,0.490557235,0.497976285,0.493999154,0.506664464,0.494099777,0.496577379,0.495991113,0.496113509,0.498514636,0.497856195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
